year,month,day,gender,births
1976,8,25,F,4641
1976,8,25,M,4840
1976,8,26,F,4759
1976,8,26,M,4901
1976,8,27,F,4887
1976,8,27,M,4975
1976,8,28,F,4059
1976,8,28,M,4439
1976,8,29,F,3873
1976,8,29,M,4125
1976,8,30,F,4430
1976,8,30,M,4729
1976,8,31,F,4639
1976,8,31,M,4963
1976,8,99,F,8
1976,8,99,M,4
1976,9,1,F,4654
1976,9,1,M,4822
1976,9,2,F,4530
1976,9,2,M,4794
1976,9,3,F,4691
1976,9,3,M,4976
1976,9,4,F,3987
1976,9,4,M,4420
1976,9,5,F,3828
1976,9,5,M,3979
1976,9,6,F,3828
1976,9,6,M,4255
1976,9,7,F,4696
1976,9,7,M,4958
1976,9,8,F,4901
1976,9,8,M,5265
1976,9,9,F,4835
1976,9,9,M,5155
1976,9,10,F,4837
1976,9,10,M,5161
1976,9,11,F,4137
1976,9,11,M,4276
1976,9,12,F,3958
1976,9,12,M,4184
1976,9,13,F,4659
1976,9,13,M,4982
1976,9,14,F,4962
1976,9,14,M,5203
1976,9,15,F,4885
1976,9,15,M,5092
1976,9,16,F,4869
1976,9,16,M,5087
1976,9,17,F,4794
1976,9,17,M,5191
1976,9,18,F,4317
1976,9,18,M,4421
1976,9,19,F,4129
1976,9,19,M,4456
1976,9,20,F,4972
1976,9,20,M,5079
1976,9,21,F,5075
1976,9,21,M,5221
1976,9,22,F,4920
1976,9,22,M,4916
1976,9,23,F,4751
1976,9,23,M,5064
1976,9,24,F,4943
1976,9,24,M,5109
1976,9,25,F,4422
1976,9,25,M,4370
1976,9,26,F,4109
1976,9,26,M,4401
1976,9,27,F,4913
1976,9,27,M,5113
1976,9,28,F,4935
1976,9,28,M,5211
1976,9,29,F,4757
1976,9,29,M,5060
1976,9,30,F,4641
1976,9,30,M,5077
1976,9,31,M,1
1976,9,99,F,2
1976,9,99,M,4
1976,10,1,F,4757
1976,10,1,M,5102
1976,10,2,F,4271
1976,10,2,M,4420
1976,10,3,F,4002
1976,10,3,M,4268
1976,10,4,F,4719
1976,10,4,M,4937
1976,10,5,F,4663
1976,10,5,M,5126
1976,10,6,F,4674
1976,10,6,M,4809
1976,10,7,F,4541
1976,10,7,M,4920
1976,10,8,F,4693
1976,10,8,M,4872
1976,10,9,F,4043
1976,10,9,M,4219
1976,10,10,F,4061
1976,10,10,M,4252
1976,10,11,F,4527
1976,10,11,M,4869
1976,10,12,F,4671
1976,10,12,M,4951
1976,10,13,F,4472
1976,10,13,M,4711
1976,10,14,F,4527
1976,10,14,M,4726
1976,10,15,F,4709
1976,10,15,M,4855
1976,10,16,F,4051
1976,10,16,M,4136
1976,10,17,F,3888
1976,10,17,M,3926
1976,10,18,F,4490
1976,10,18,M,4758
1976,10,19,F,4438
1976,10,19,M,4810
1976,10,20,F,4539
1976,10,20,M,5036
1976,10,21,F,4485
1976,10,21,M,4772
1976,10,22,F,4622
1976,10,22,M,4820
1976,10,23,F,4114
1976,10,23,M,4087
1976,10,24,F,3821
1976,10,24,M,4027
1976,10,25,F,4563
1976,10,25,M,4635
1976,10,26,F,4672
1976,10,26,M,4731
1976,10,27,F,4502
1976,10,27,M,4710
1976,10,28,F,4278
1976,10,28,M,4579
1976,10,29,F,4464
1976,10,29,M,4652
1976,10,30,F,3942
1976,10,30,M,4026
1976,10,31,F,3911
1976,10,31,M,4167
1976,10,99,F,4
1976,10,99,M,2
1976,11,1,F,4400
1976,11,1,M,4607
1976,11,2,F,4359
1976,11,2,M,4796
1976,11,3,F,4373
1976,11,3,M,4642
1976,11,4,F,4475
1976,11,4,M,4617
1976,11,5,F,4519
1976,11,5,M,4788
1976,11,6,F,3837
1976,11,6,M,4027
1976,11,7,F,3760
1976,11,7,M,4100
1976,11,8,F,4514
1976,11,8,M,4847
1976,11,9,F,4596
1976,11,9,M,4884
1976,11,10,F,4560
1976,11,10,M,4872
1976,11,11,F,4535
1976,11,11,M,4894
1976,11,12,F,4514
1976,11,12,M,4690
1976,11,13,F,3874
1976,11,13,M,4039
1976,11,14,F,3809
1976,11,14,M,3843
1976,11,15,F,4380
1976,11,15,M,4651
1976,11,16,F,4609
1976,11,16,M,4960
1976,11,17,F,4522
1976,11,17,M,4774
1976,11,18,F,4455
1976,11,18,M,4726
1976,11,19,F,4604
1976,11,19,M,4854
1976,11,20,F,3876
1976,11,20,M,4091
1976,11,21,F,3784
1976,11,21,M,3923
1976,11,22,F,4440
1976,11,22,M,4720
1976,11,23,F,4459
1976,11,23,M,4857
1976,11,24,F,4387
1976,11,24,M,4621
1976,11,25,F,3589
1976,11,25,M,3903
1976,11,26,F,4202
1976,11,26,M,4531
1976,11,27,F,3903
1976,11,27,M,4063
1976,11,28,F,3691
1976,11,28,M,3894
1976,11,29,F,4563
1976,11,29,M,4700
1976,11,30,F,4617
1976,11,30,M,4933
1976,11,31,F,1
1976,11,31,M,12
1976,11,99,F,4
1976,12,1,F,4440
1976,12,1,M,4605
1976,12,2,F,4256
1976,12,2,M,4713
1976,12,3,F,4407
1976,12,3,M,4635
1976,12,4,F,3855
1976,12,4,M,4034
1976,12,5,F,3692
1976,12,5,M,3948
1976,12,6,F,4403
1976,12,6,M,4795
1976,12,7,F,4701
1976,12,7,M,4936
1976,12,8,F,4489
1976,12,8,M,4726
1976,12,9,F,4579
1976,12,9,M,4684
1976,12,10,F,4463
1976,12,10,M,4696
1976,12,11,F,3806
1976,12,11,M,4163
1976,12,12,F,3909
1976,12,12,M,3860
1976,12,13,F,4474
1976,12,13,M,4766
1976,12,14,F,4641
1976,12,14,M,4918
1976,12,15,F,4684
1976,12,15,M,4832
1976,12,16,F,4597
1976,12,16,M,4853
1976,12,17,F,4906
1976,12,17,M,4984
1976,12,18,F,3918
1976,12,18,M,4063
1976,12,19,F,3633
1976,12,19,M,3872
1976,12,20,F,4755
1976,12,20,M,5027
1976,12,21,F,4644
1976,12,21,M,5132
1976,12,22,F,4244
1976,12,22,M,4350
1976,12,23,F,3890
1976,12,23,M,4214
1976,12,24,F,3708
1976,12,24,M,3813
1976,12,25,F,3564
1976,12,25,M,3621
1976,12,26,F,3628
1976,12,26,M,3982
1976,12,27,F,4426
1976,12,27,M,4916
1976,12,28,F,4905
1976,12,28,M,5210
1976,12,29,F,4974
1976,12,29,M,5114
1976,12,30,F,4744
1976,12,30,M,5107
1976,12,31,F,4342
1976,12,31,M,4622
1976,12,99,F,2
1976,12,99,M,4
1977,1,1,F,3561
1977,1,1,M,3855
1977,1,2,F,3616
1977,1,2,M,3851
1977,1,3,F,4182
1977,1,3,M,4521
1977,1,4,F,4514
1977,1,4,M,4590
1977,1,5,F,4293
1977,1,5,M,4691
1977,1,6,F,4334
1977,1,6,M,4637
1977,1,7,F,4358
1977,1,7,M,4854
1977,1,8,F,3836
1977,1,8,M,4177
1977,1,9,F,3763
1977,1,9,M,3798
1977,1,10,F,4430
1977,1,10,M,4712
1977,1,11,F,4515
1977,1,11,M,4665
1977,1,12,F,4505
1977,1,12,M,4752
1977,1,13,F,4600
1977,1,13,M,4850
1977,1,14,F,4578
1977,1,14,M,4739
1977,1,15,F,3891
1977,1,15,M,4152
1977,1,16,F,3719
1977,1,16,M,3947
1977,1,17,F,4657
1977,1,17,M,4739
1977,1,18,F,4768
1977,1,18,M,4860
1977,1,19,F,4595
1977,1,19,M,4578
1977,1,20,F,4526
1977,1,20,M,4703
1977,1,21,F,4604
1977,1,21,M,4787
1977,1,22,F,4050
1977,1,22,M,4118
1977,1,23,F,3740
1977,1,23,M,3880
1977,1,24,F,4438
1977,1,24,M,4808
1977,1,25,F,4745
1977,1,25,M,4830
1977,1,26,F,4470
1977,1,26,M,4800
1977,1,27,F,4607
1977,1,27,M,4732
1977,1,28,F,4566
1977,1,28,M,4856
1977,1,29,F,3897
1977,1,29,M,4144
1977,1,30,F,3763
1977,1,30,M,4006
1977,1,31,F,4568
1977,1,31,M,4683
1977,1,99,F,4
1977,2,1,F,4653
1977,2,1,M,4833
1977,2,2,F,4481
1977,2,2,M,4552
1977,2,3,F,4483
1977,2,3,M,4761
1977,2,4,F,4600
1977,2,4,M,4820
1977,2,5,F,4082
1977,2,5,M,4095
1977,2,6,F,3717
1977,2,6,M,3976
1977,2,7,F,4410
1977,2,7,M,4712
1977,2,8,F,4428
1977,2,8,M,4667
1977,2,9,F,4531
1977,2,9,M,4737
1977,2,10,F,4611
1977,2,10,M,4925
1977,2,11,F,4588
1977,2,11,M,4883
1977,2,12,F,4124
1977,2,12,M,4368
1977,2,13,F,4022
1977,2,13,M,4063
1977,2,14,F,4761
1977,2,14,M,5072
1977,2,15,F,4812
1977,2,15,M,4903
1977,2,16,F,4529
1977,2,16,M,4890
1977,2,17,F,4720
1977,2,17,M,4845
1977,2,18,F,4617
1977,2,18,M,4879
1977,2,19,F,4116
1977,2,19,M,4059
1977,2,20,F,3898
1977,2,20,M,4112
1977,2,21,F,4488
1977,2,21,M,4624
1977,2,22,F,4803
1977,2,22,M,5024
1977,2,23,F,4638
1977,2,23,M,4991
1977,2,24,F,4656
1977,2,24,M,4794
1977,2,25,F,4573
1977,2,25,M,5075
1977,2,26,F,4144
1977,2,26,M,4381
1977,2,27,F,3848
1977,2,27,M,4056
1977,2,28,F,4580
1977,2,28,M,4781
1977,2,29,F,3
1977,2,30,F,4
1977,2,31,F,1
1977,2,99,F,2
1977,2,99,M,2
1977,3,1,F,4712
1977,3,1,M,5123
1977,3,2,F,4591
1977,3,2,M,4856
1977,3,3,F,4785
1977,3,3,M,4758
1977,3,4,F,4785
1977,3,4,M,4992
1977,3,5,F,4036
1977,3,5,M,4316
1977,3,6,F,3760
1977,3,6,M,4024
1977,3,7,F,4598
1977,3,7,M,4761
1977,3,8,F,4865
1977,3,8,M,5168
1977,3,9,F,4608
1977,3,9,M,4748
1977,3,10,F,4592
1977,3,10,M,4764
1977,3,11,F,4579
1977,3,11,M,4918
1977,3,12,F,4053
1977,3,12,M,4213
1977,3,13,F,3937
1977,3,13,M,4001
1977,3,14,F,4505
1977,3,14,M,4873
1977,3,15,F,4703
1977,3,15,M,4981
1977,3,16,F,4635
1977,3,16,M,4832
1977,3,17,F,4589
1977,3,17,M,4723
1977,3,18,F,4447
1977,3,18,M,4813
1977,3,19,F,4015
1977,3,19,M,4155
1977,3,20,F,3818
1977,3,20,M,4018
1977,3,21,F,4498
1977,3,21,M,4584
1977,3,22,F,4676
1977,3,22,M,4858
1977,3,23,F,4545
1977,3,23,M,4627
1977,3,24,F,4494
1977,3,24,M,4761
1977,3,25,F,4574
1977,3,25,M,4771
1977,3,26,F,3866
1977,3,26,M,4093
1977,3,27,F,3671
1977,3,27,M,4098
1977,3,28,F,4487
1977,3,28,M,4810
1977,3,29,F,4656
1977,3,29,M,4993
1977,3,30,F,4526
1977,3,30,M,4884
1977,3,31,F,4590
1977,3,31,M,4855
1977,3,99,F,2
1977,3,99,M,2
1977,4,1,F,4420
1977,4,1,M,4577
1977,4,2,F,3937
1977,4,2,M,4121
1977,4,3,F,3881
1977,4,3,M,4075
1977,4,4,F,4617
1977,4,4,M,4669
1977,4,5,F,4662
1977,4,5,M,4844
1977,4,6,F,4424
1977,4,6,M,4705
1977,4,7,F,4360
1977,4,7,M,4788
1977,4,8,F,4448
1977,4,8,M,4543
1977,4,9,F,3727
1977,4,9,M,4007
1977,4,10,F,3577
1977,4,10,M,3799
1977,4,11,F,4391
1977,4,11,M,4580
1977,4,12,F,4658
1977,4,12,M,5018
1977,4,13,F,4493
1977,4,13,M,4723
1977,4,14,F,4431
1977,4,14,M,4670
1977,4,15,F,4411
1977,4,15,M,4888
1977,4,16,F,3962
1977,4,16,M,4077
1977,4,17,F,3693
1977,4,17,M,3900
1977,4,18,F,4475
1977,4,18,M,4882
1977,4,19,F,4668
1977,4,19,M,5023
1977,4,20,F,4614
1977,4,20,M,4653
1977,4,21,F,4431
1977,4,21,M,4713
1977,4,22,F,4532
1977,4,22,M,4626
1977,4,23,F,3862
1977,4,23,M,4057
1977,4,24,F,3530
1977,4,24,M,3672
1977,4,25,F,4434
1977,4,25,M,4577
1977,4,26,F,4623
1977,4,26,M,4809
1977,4,27,F,4232
1977,4,27,M,4591
1977,4,28,F,4354
1977,4,28,M,4630
1977,4,29,F,4274
1977,4,29,M,4657
1977,4,30,F,3794
1977,4,30,M,4072
1977,4,31,F,1
1977,5,1,F,3666
1977,5,1,M,3968
1977,5,2,F,4584
1977,5,2,M,4801
1977,5,3,F,4489
1977,5,3,M,4955
1977,5,4,F,4502
1977,5,4,M,4895
1977,5,5,F,4587
1977,5,5,M,4799
1977,5,6,F,4505
1977,5,6,M,5030
1977,5,7,F,3868
1977,5,7,M,4214
1977,5,8,F,3676
1977,5,8,M,3967
1977,5,9,F,4227
1977,5,9,M,4622
1977,5,10,F,4544
1977,5,10,M,4860
1977,5,11,F,4235
1977,5,11,M,4657
1977,5,12,F,4537
1977,5,12,M,4673
1977,5,13,F,4625
1977,5,13,M,4689
1977,5,14,F,3949
1977,5,14,M,4159
1977,5,15,F,3664
1977,5,15,M,3857
1977,5,16,F,4539
1977,5,16,M,4950
1977,5,17,F,4670
1977,5,17,M,4972
1977,5,18,F,4537
1977,5,18,M,4876
1977,5,19,F,4453
1977,5,19,M,4790
1977,5,20,F,4717
1977,5,20,M,4737
1977,5,21,F,3809
1977,5,21,M,4085
1977,5,22,F,3831
1977,5,22,M,3900
1977,5,23,F,4585
1977,5,23,M,4836
1977,5,24,F,4579
1977,5,24,M,5024
1977,5,25,F,4662
1977,5,25,M,4866
1977,5,26,F,4556
1977,5,26,M,4812
1977,5,27,F,4584
1977,5,27,M,5025
1977,5,28,F,3968
1977,5,28,M,4116
1977,5,29,F,3790
1977,5,29,M,3954
1977,5,30,F,3742
1977,5,30,M,4003
1977,5,31,F,4635
1977,5,31,M,4762
1977,5,99,F,2
1977,5,99,M,1
1977,6,1,F,4789
1977,6,1,M,4879
1977,6,2,F,4489
1977,6,2,M,4855
1977,6,3,F,4566
1977,6,3,M,4859
1977,6,4,F,3942
1977,6,4,M,4107
1977,6,5,F,3878
1977,6,5,M,4011
1977,6,6,F,4629
1977,6,6,M,4645
1977,6,7,F,4658
1977,6,7,M,4889
1977,6,8,F,4418
1977,6,8,M,4787
1977,6,9,F,4570
1977,6,9,M,4823
1977,6,10,F,4461
1977,6,10,M,4776
1977,6,11,F,3938
1977,6,11,M,4082
1977,6,12,F,3691
1977,6,12,M,3922
1977,6,13,F,4465
1977,6,13,M,4864
1977,6,14,F,4677
1977,6,14,M,4952
1977,6,15,F,4651
1977,6,15,M,4888
1977,6,16,F,4785
1977,6,16,M,4951
1977,6,17,F,4693
1977,6,17,M,5053
1977,6,18,F,4030
1977,6,18,M,4197
1977,6,19,F,3855
1977,6,19,M,3940
1977,6,20,F,4725
1977,6,20,M,4803
1977,6,21,F,4667
1977,6,21,M,5001
1977,6,22,F,4566
1977,6,22,M,4857
1977,6,23,F,4472
1977,6,23,M,5017
1977,6,24,F,4647
1977,6,24,M,4965
1977,6,25,F,3997
1977,6,25,M,4341
1977,6,26,F,3909
1977,6,26,M,4129
1977,6,27,F,4613
1977,6,27,M,5044
1977,6,28,F,4793
1977,6,28,M,5201
1977,6,29,F,4740
1977,6,29,M,4995
1977,6,30,F,4670
1977,6,30,M,4942
1977,6,31,F,2
1977,6,31,M,2
1977,6,99,F,8
1977,6,99,M,6
1977,7,1,F,4757
1977,7,1,M,4989
1977,7,2,F,4036
1977,7,2,M,4275
1977,7,3,F,3888
1977,7,3,M,3973
1977,7,4,F,4083
1977,7,4,M,4088
1977,7,5,F,4642
1977,7,5,M,5006
1977,7,6,F,5073
1977,7,6,M,5460
1977,7,7,F,5118
1977,7,7,M,5306
1977,7,8,F,5073
1977,7,8,M,5161
1977,7,9,F,4272
1977,7,9,M,4521
1977,7,10,F,3917
1977,7,10,M,4066
1977,7,11,F,4636
1977,7,11,M,4954
1977,7,12,F,4867
1977,7,12,M,5130
1977,7,13,F,4839
1977,7,13,M,5081
1977,7,14,F,4869
1977,7,14,M,5185
1977,7,15,F,4942
1977,7,15,M,5234
1977,7,16,F,4234
1977,7,16,M,4433
1977,7,17,F,3878
1977,7,17,M,4180
1977,7,18,F,4708
1977,7,18,M,5073
1977,7,19,F,4943
1977,7,19,M,5230
1977,7,20,F,4923
1977,7,20,M,5209
1977,7,21,F,4820
1977,7,21,M,5058
1977,7,22,F,5001
1977,7,22,M,5179
1977,7,23,F,4135
1977,7,23,M,4353
1977,7,24,F,3951
1977,7,24,M,4235
1977,7,25,F,4661
1977,7,25,M,5110
1977,7,26,F,4977
1977,7,26,M,5151
1977,7,27,F,4642
1977,7,27,M,5046
1977,7,28,F,4778
1977,7,28,M,5048
1977,7,29,F,4894
1977,7,29,M,5190
1977,7,30,F,4314
1977,7,30,M,4503
1977,7,31,F,3949
1977,7,31,M,4274
1977,7,99,F,6
1977,7,99,M,8
1977,8,1,F,4715
1977,8,1,M,5095
1977,8,2,F,5065
1977,8,2,M,5216
1977,8,3,F,4755
1977,8,3,M,5135
1977,8,4,F,4874
1977,8,4,M,4946
1977,8,5,F,5044
1977,8,5,M,5256
1977,8,6,F,4326
1977,8,6,M,4482
1977,8,7,F,4109
1977,8,7,M,4292
1977,8,8,F,4763
1977,8,8,M,5192
1977,8,9,F,4930
1977,8,9,M,5342
1977,8,10,F,5000
1977,8,10,M,5212
1977,8,11,F,4834
1977,8,11,M,4926
1977,8,12,F,4896
1977,8,12,M,5203
1977,8,13,F,4181
1977,8,13,M,4488
1977,8,14,F,4075
1977,8,14,M,4170
1977,8,15,F,4816
1977,8,15,M,5036
1977,8,16,F,5039
1977,8,16,M,5320
1977,8,17,F,4840
1977,8,17,M,5068
1977,8,18,F,4776
1977,8,18,M,5080
1977,8,19,F,5049
1977,8,19,M,4954
1977,8,20,F,4120
1977,8,20,M,4411
1977,8,21,F,4101
1977,8,21,M,4268
1977,8,22,F,4852
1977,8,22,M,5126
1977,8,23,F,5029
1977,8,23,M,5384
1977,8,24,F,4983
1977,8,24,M,5135
1977,8,25,F,4912
1977,8,25,M,5110
1977,8,26,F,4781
1977,8,26,M,5146
1977,8,27,F,4256
1977,8,27,M,4565
1977,8,28,F,4138
1977,8,28,M,4426
1977,8,29,F,4800
1977,8,29,M,5076
1977,8,30,F,4991
1977,8,30,M,5427
1977,8,31,F,5059
1977,8,31,M,5094
1977,8,99,F,2
1977,8,99,M,2
1977,9,1,F,4875
1977,9,1,M,5077
1977,9,2,F,5031
1977,9,2,M,5156
1977,9,3,F,4167
1977,9,3,M,4466
1977,9,4,F,4018
1977,9,4,M,4130
1977,9,5,F,4155
1977,9,5,M,4183
1977,9,6,F,4909
1977,9,6,M,5186
1977,9,7,F,5058
1977,9,7,M,5272
1977,9,8,F,4806
1977,9,8,M,5314
1977,9,9,F,5040
1977,9,9,M,5254
1977,9,10,F,4204
1977,9,10,M,4567
1977,9,11,F,4089
1977,9,11,M,4291
1977,9,12,F,4946
1977,9,12,M,5052
1977,9,13,F,4938
1977,9,13,M,5239
1977,9,14,F,5055
1977,9,14,M,5168
1977,9,15,F,4981
1977,9,15,M,5180
1977,9,16,F,5130
1977,9,16,M,5360
1977,9,17,F,4588
1977,9,17,M,4573
1977,9,18,F,4168
1977,9,18,M,4560
1977,9,19,F,5121
1977,9,19,M,5157
1977,9,20,F,5302
1977,9,20,M,5345
1977,9,21,F,5006
1977,9,21,M,5386
1977,9,22,F,4906
1977,9,22,M,5134
1977,9,23,F,5053
1977,9,23,M,5275
1977,9,24,F,4382
1977,9,24,M,4621
1977,9,25,F,4202
1977,9,25,M,4415
1977,9,26,F,5008
1977,9,26,M,5371
1977,9,27,F,5229
1977,9,27,M,5299
1977,9,28,F,4960
1977,9,28,M,5140
1977,9,29,F,5018
1977,9,29,M,5062
1977,9,30,F,4992
1977,9,30,M,5354
1977,9,31,F,3
1977,9,31,M,6
1977,9,99,F,4
1977,9,99,M,6
1977,10,1,F,4446
1977,10,1,M,4588
1977,10,2,F,4169
1977,10,2,M,4448
1977,10,3,F,4922
1977,10,3,M,5088
1977,10,4,F,4926
1977,10,4,M,5250
1977,10,5,F,4847
1977,10,5,M,4957
1977,10,6,F,4762
1977,10,6,M,5064
1977,10,7,F,4836
1977,10,7,M,5136
1977,10,8,F,4122
1977,10,8,M,4438
1977,10,9,F,4077
1977,10,9,M,4243
1977,10,10,F,4797
1977,10,10,M,4849
1977,10,11,F,4798
1977,10,11,M,5131
1977,10,12,F,4769
1977,10,12,M,4874
1977,10,13,F,4693
1977,10,13,M,4899
1977,10,14,F,4712
1977,10,14,M,4913
1977,10,15,F,4146
1977,10,15,M,4242
1977,10,16,F,4048
1977,10,16,M,4195
1977,10,17,F,4679
1977,10,17,M,4825
1977,10,18,F,4651
1977,10,18,M,5027
1977,10,19,F,4764
1977,10,19,M,4886
1977,10,20,F,4600
1977,10,20,M,4986
1977,10,21,F,4761
1977,10,21,M,4920
1977,10,22,F,4051
1977,10,22,M,4225
1977,10,23,F,3761
1977,10,23,M,4062
1977,10,24,F,4558
1977,10,24,M,4674
1977,10,25,F,4754
1977,10,25,M,5031
1977,10,26,F,4676
1977,10,26,M,4891
1977,10,27,F,4677
1977,10,27,M,4754
1977,10,28,F,4535
1977,10,28,M,4862
1977,10,29,F,3936
1977,10,29,M,4247
1977,10,30,F,3872
1977,10,30,M,4207
1977,10,31,F,4366
1977,10,31,M,4671
1977,10,99,F,2
1977,10,99,M,6
1977,11,1,F,4731
1977,11,1,M,4872
1977,11,2,F,4479
1977,11,2,M,4652
1977,11,3,F,4576
1977,11,3,M,4836
1977,11,4,F,4641
1977,11,4,M,4944
1977,11,5,F,4071
1977,11,5,M,4167
1977,11,6,F,3803
1977,11,6,M,4039
1977,11,7,F,4573
1977,11,7,M,4865
1977,11,8,F,4806
1977,11,8,M,4969
1977,11,9,F,4503
1977,11,9,M,4779
1977,11,10,F,4569
1977,11,10,M,4849
1977,11,11,F,4536
1977,11,11,M,4709
1977,11,12,F,3958
1977,11,12,M,4046
1977,11,13,F,3801
1977,11,13,M,4094
1977,11,14,F,4479
1977,11,14,M,4751
1977,11,15,F,4849
1977,11,15,M,4907
1977,11,16,F,4577
1977,11,16,M,4842
1977,11,17,F,4526
1977,11,17,M,4992
1977,11,18,F,4705
1977,11,18,M,4843
1977,11,19,F,3900
1977,11,19,M,4272
1977,11,20,F,3814
1977,11,20,M,3872
1977,11,21,F,4621
1977,11,21,M,4949
1977,11,22,F,4633
1977,11,22,M,4943
1977,11,23,F,4435
1977,11,23,M,4942
1977,11,24,F,3789
1977,11,24,M,3919
1977,11,25,F,4216
1977,11,25,M,4556
1977,11,26,F,3854
1977,11,26,M,4155
1977,11,27,F,3754
1977,11,27,M,3973
1977,11,28,F,4609
1977,11,28,M,4881
1977,11,29,F,4614
1977,11,29,M,5005
1977,11,30,F,4611
1977,11,30,M,4760
1977,11,31,F,2
1977,11,31,M,4
1977,11,99,F,4
1977,11,99,M,6
1977,12,1,F,4490
1977,12,1,M,4720
1977,12,2,F,4541
1977,12,2,M,4705
1977,12,3,F,3832
1977,12,3,M,4110
1977,12,4,F,3728
1977,12,4,M,3881
1977,12,5,F,4591
1977,12,5,M,4767
1977,12,6,F,4539
1977,12,6,M,4966
1977,12,7,F,4487
1977,12,7,M,4588
1977,12,8,F,4509
1977,12,8,M,4752
1977,12,9,F,4495
1977,12,9,M,4735
1977,12,10,F,3917
1977,12,10,M,4047
1977,12,11,F,3677
1977,12,11,M,3826
1977,12,12,F,4550
1977,12,12,M,4714
1977,12,13,F,4684
1977,12,13,M,4849
1977,12,14,F,4484
1977,12,14,M,4740
1977,12,15,F,4596
1977,12,15,M,4834
1977,12,16,F,4657
1977,12,16,M,4929
1977,12,17,F,4045
1977,12,17,M,4128
1977,12,18,F,3707
1977,12,18,M,3876
1977,12,19,F,4757
1977,12,19,M,5151
1977,12,20,F,4733
1977,12,20,M,5166
1977,12,21,F,4530
1977,12,21,M,4737
1977,12,22,F,4223
1977,12,22,M,4296
1977,12,23,F,3950
1977,12,23,M,4099
1977,12,24,F,3592
1977,12,24,M,3762
1977,12,25,F,3731
1977,12,25,M,3673
1977,12,26,F,3690
1977,12,26,M,3822
1977,12,27,F,4358
1977,12,27,M,4831
1977,12,28,F,4708
1977,12,28,M,5025
1977,12,29,F,4792
1977,12,29,M,4942
1977,12,30,F,4701
1977,12,30,M,5105
1977,12,31,F,3991
1977,12,31,M,3991
1977,12,99,F,4
1977,12,99,M,4
1978,1,1,F,3773
1978,1,1,M,3943
1978,1,2,F,3599
1978,1,2,M,3944
1978,1,3,F,4309
1978,1,3,M,4524
1978,1,4,F,4352
1978,1,4,M,4518
1978,1,5,F,4397
1978,1,5,M,4656
1978,1,6,F,4512
1978,1,6,M,4712
1978,1,7,F,3959
1978,1,7,M,4132
1978,1,8,F,3782
1978,1,8,M,3840
1978,1,9,F,4467
1978,1,9,M,4720
1978,1,10,F,4501
1978,1,10,M,4594
1978,1,11,F,4477
1978,1,11,M,4743
1978,1,12,F,4514
1978,1,12,M,4762
1978,1,13,F,4510
1978,1,13,M,4644
1978,1,14,F,4066
1978,1,14,M,4248
1978,1,15,F,3870
1978,1,15,M,3913
1978,1,16,F,4701
1978,1,16,M,4771
1978,1,17,F,4610
1978,1,17,M,4737
1978,1,18,F,4518
1978,1,18,M,4616
1978,1,19,F,4538
1978,1,19,M,4702
1978,1,20,F,4562
1978,1,20,M,4754
1978,1,21,F,3899
1978,1,21,M,4064
1978,1,22,F,3716
1978,1,22,M,3857
1978,1,23,F,4577
1978,1,23,M,4686
1978,1,24,F,4680
1978,1,24,M,4746
1978,1,25,F,4394
1978,1,25,M,4709
1978,1,26,F,4655
1978,1,26,M,4742
1978,1,27,F,4357
1978,1,27,M,4635
1978,1,28,F,3938
1978,1,28,M,4021
1978,1,29,F,3685
1978,1,29,M,3852
1978,1,30,F,4457
1978,1,30,M,4737
1978,1,31,F,4457
1978,1,31,M,4708
1978,2,1,F,4383
1978,2,1,M,4788
1978,2,2,F,4571
1978,2,2,M,4666
1978,2,3,F,4454
1978,2,3,M,4730
1978,2,4,F,3947
1978,2,4,M,4132
1978,2,5,F,3850
1978,2,5,M,3970
1978,2,6,F,4521
1978,2,6,M,4715
1978,2,7,F,4480
1978,2,7,M,4868
1978,2,8,F,4491
1978,2,8,M,4663
1978,2,9,F,4494
1978,2,9,M,4768
1978,2,10,F,4645
1978,2,10,M,4889
1978,2,11,F,3935
1978,2,11,M,4220
1978,2,12,F,3821
1978,2,12,M,4144
1978,2,13,F,4381
1978,2,13,M,4594
1978,2,14,F,4874
1978,2,14,M,4990
1978,2,15,F,4513
1978,2,15,M,4783
1978,2,16,F,4458
1978,2,16,M,4657
1978,2,17,F,4515
1978,2,17,M,4736
1978,2,18,F,3945
1978,2,18,M,4238
1978,2,19,F,3646
1978,2,19,M,4062
1978,2,20,F,4419
1978,2,20,M,4617
1978,2,21,F,4570
1978,2,21,M,4696
1978,2,22,F,4606
1978,2,22,M,4747
1978,2,23,F,4515
1978,2,23,M,4768
1978,2,24,F,4708
1978,2,24,M,4858
1978,2,25,F,4051
1978,2,25,M,4280
1978,2,26,F,3880
1978,2,26,M,4015
1978,2,27,F,4489
1978,2,27,M,4783
1978,2,28,F,4660
1978,2,28,M,5057
1978,2,29,F,2
1978,2,29,M,8
1978,2,30,F,2
1978,2,30,M,2
1978,2,31,F,3
1978,2,31,M,2
1978,2,99,F,4
1978,3,1,F,4471
1978,3,1,M,4673
1978,3,2,F,4537
1978,3,2,M,4783
1978,3,3,F,4684
1978,3,3,M,4761
1978,3,4,F,3966
1978,3,4,M,4064
1978,3,5,F,3857
1978,3,5,M,3954
1978,3,6,F,4455
1978,3,6,M,4847
1978,3,7,F,4660
